id,Filename,Type,Label,Student,Dialect,Fraud_Type,Duration_sec,Audio_format,tts_voice,snr,source,version,date_created,asr_confidence,utterances_count,utterance_labels,validator,call_id,asr_text,gt_text,wer
11.0,fraud_call_011.wav,synthetic,Fraud,Albatool,msa,phishing,58.85,.wav_16k_mono,"Agent: Viraj (Voice ID:P1bg08DkjqiVEzOn76yG), Victim: Ghizlane (Voice ID:u0TsaWvt0v8migutHM3M)",10.0,generated,v1.0,2025-11-08,0.8,10,,,11,مرحباً سيد أحمد، نحن من قسم الأمان في البنك الخاص بك هناك محاولة غير مصرح بها للوصول إلى حسابك ونحن بحاجة لتأكيد هويتك فوراً أوه، هذا مخيف، ماذا يجب أن أفعل الآن؟ إذا كنت تريد حماية حسابك، يجب عليك تزويدنا برقم الحساب ورمز التحقق السري لتأكيد المعلومات هل أنت متأكد من أن هذا ضروري؟ لا أريد مشاركة معلوماتي السرية بالتأكيد سيد أحمد، إذا لم نقم بهذا الآن، قد تتعرض لأحداث مالية غير مرغوب فيها هذا لضمان حمايتك فقط حسناً، سأعطيك المعلومات لحظة من فضلك شكراً لتعاونك، هل يمكنك أيضاً تأكيد الرمز الذي وصل إلى هاتفك للتو؟ نعم، الرمز هو الثناحن والثور وعبى فرم خمس سكت,مرحبًا سيد أحمد، نحن من قسم الأمان في البنك الخاص بك. هناك محاولة غير مصرح بها للوصول إلى حسابك ونحن بحاجة لتأكيد هويتك فورًا. أوه، هذا مخيف. ماذا يجب أن أفعل الآن؟ إذا كنت تريد حماية حسابك، يجب عليك تزويدنا برقم الحساب ورمز التحقق السري لتأكيد المعلومات. هل أنت متأكد من أن هذا ضروري؟ لا أريد مشاركة معلوماتي السرية. بالتأكيد سيد أحمد، إذا لم نقم بهذا الآن، قد تتعرض لأحداث مالية غير مرغوب فيها. هذا لضمان حمايتك فقط. حسنًا، سأعطيك المعلومات. لحظة من فضلك. شكرًا لتعاونك. هل يمكنك أيضًا تأكيد الرمز الذي وصل إلى هاتفك للتو؟ نعم، الرمز هو 123456.,0.2
12.0,fraud_call_012.wav,synthetic,Fraud,Albatool,gulf,customer_service_fraud,50.04,.wav_16k_mono,"Agent: Viraj (Voice ID:P1bg08DkjqiVEzOn76yG), Victim: Ghizlane (Voice ID:u0TsaWvt0v8migutHM3M)",15.0,generated,v1.0,2025-11-08,0.675,14,,,12,ألو، السلام عليكم معاك خدمة العملاء من شركة الاتصال في مشكلة في حسابك ولازم نحلها بأسرع وقت وعليكم السلام، وش السالفة؟ حسابي شو فيه؟ وصلنا بلاغ إنه في محاولة اختراق لازم تعطيني رقم التعريف الشخصي حالياً عشان نأمن حسابك آه، طيب، وشلون أضمن إنه هذا شي فعلاً ضروري؟ عزيزي الوضع خطير إذا ما علجنا الموضوع الحين ممكن تفقد حسابك وكل معلوماتك طيب بخلي أجيب الرقم بسرعة تمام أعطاني الرقم وهنا أعمل التأمين فورا ولا تشيل هم إن شاء الله بس لحظة وحدة,ألو، السلام عليكم! معاك خدمة العملاء من شركة الاتصال. في مشكلة في حسابك ولازم نحلها بأسرع وقت. وعليكم السلام! وش السالفة؟ حسابي شفيه؟ وصلنا بلاغ إنه في محاولة اختراق، لازم تعطيني رقم التعريف الشخصي حاليًا عشان نأمن حسابك. آه، طيب... وشلون أضمن إنه هذا شي فعلاً ضروري؟ عزيزي، الوضع خطير. إذا ما عالجنا الموضوع الحين، ممكن تفقد حسابك وكل معلوماتك. طيب، بخلييي أجيب الرقم بسرعة... تمام، عطني الرقم وسنعمل التأمين فوراً، ولا تشيل هم. إن شاء الله، بس لحظة وحدة...,0.325
13.0,fraud_call_013.wav,synthetic,Fraud,Albatool,msa,identity_theft,38.92,.wav_16k_mono,"Agent: Viraj (Voice ID:P1bg08DkjqiVEzOn76yG), Victim: Ghizlane (Voice ID:u0TsaWvt0v8migutHM3M)",15.0,generated,v1.0,2025-11-08,0.8333333333333334,6,,,13,مرحباً، نحن ابنكك، يوجد نشاط غير عادي في حسابك ونحتاج إلى تأكيد بسرعة أوه، هذا مخيف، ما الذي يجب علي فعله؟ علينا تحديث معلوماتك الآن لتجنب أي خطر، هل يمكن أن تزودني برقم هويتك وبطاقة الاعتمان؟ أم، هل أنت متأكد أن هذا ضروري؟ كيف أضمن أنني أتعامل مع البنك؟ نعم بالطبع نحن حريصون على حماية حسابك وهذه إجراءات أمنية مؤقتة طيب سأقوم بإعطائك المعلومات التي طلبتها,مرحبًا، نحن بنكك، يوجد نشاط غير عادي في حسابك ونحتاج إلى تأكيد بسرعة. أوه، هذا مخيف! ما الذي يجب علي فعله؟ علينا تحديث معلوماتك الآن لتجنب أي خطر، هل يمكن أن تزودني برقم هويتك وبطاقة الائتمان؟ أم، هل أنت متأكد أن هذا ضروري؟ كيف أضمن أنني أتعامل مع البنك؟ نعم، بالطبع! نحن حريصون على حماية حسابك، وهذه إجراءات أمنية مؤقتة. طيب، سأقوم بإعطائك المعلومات التي طلبتها.,0.16666666666666666
14.0,fraud_call_014.wav,synthetic,Fraud,Albatool,egyptian,bank_credentials,60.97,.wav_16k_mono,"Agent: Viraj (Voice ID:P1bg08DkjqiVEzOn76yG), Victim: Ghizlane (Voice ID:u0TsaWvt0v8migutHM3M)",10.0,generated,v1.0,2025-11-08,0.4831460674157303,12,,,14,ألو، السلام عليكم، معايا العميل أحمد سمير أيوة، مين معايا؟ أنا من البنك يا أستاذ أحمد، في مشكلة في حسابك، وهنحتاج نأكد معلومات البنك فوراً علشان نتجنب تجميد حسابك أزاي يعني؟ إيه المشكلة؟ المشكلة إن في محاولة دخول مشبوهة على الحساب، وعلينا نأكد بياناتك حالاً ممكن تديني رقم الكارت وتاريخ الانتهاء؟ ما أنا خوفت؟ آه طبعاً هو ألف ومحم وربع لاري خمس خموة ستين ولبعثين تسعة وثثمع ثالث وثيطة أربعاء أقموان أقمو ست وتاريخ الانتهاء حاشتش ثمان وعشرين تمام يا فندم آخر حاجة محتاجين كود الأمان اللي على الظهر بسرعة طب حاضر هو مئة وتنات عشرين شكرا يا أستاذ أحمد هنحل المشكلة وإحسابك هيبقى آمن يومك سعيد,ألو، السلام عليكم؟ معايا العميل أحمد سمير؟ أيوة، مين معايا؟ أنا من البنك يا أستاذ أحمد، في مشكلة في حسابك وهنحتاج نأكد معلومات البنك فورًا علشان نتجنب تجميد حسابك. أزاي يعني؟ إيه المشكلة؟ المشكلة ان فيه محاولة دخول مشبوهة عالحساب وعلينا نأكد بياناتك حالاً. ممكن تديني رقم الكارت وتاريخ الانتهاء؟ ما انا خوفت. اه طبعًا، هو 1234 5678 9012 3456، وتاريخ الانتهاء 11/24. تمام يا فندم، آخر حاجة محتاجين كود الأمان اللي عالضهر بسرعة. طب حاضر، هو 123. شكرًا يا أستاذ أحمد، هنحل المشكلة وحسابك هيبقى آمن. يومك سعيد.,0.5168539325842697
15.0,fraud_call_015.wav,synthetic,Fraud,Albatool,msa,identity_theft,68.88,.wav_16k_mono,"Agent: Viraj (Voice ID:P1bg08DkjqiVEzOn76yG), Victim: Ghizlane (Voice ID:u0TsaWvt0v8migutHM3M)",20.0,generated,v1.0,2025-11-08,0.75,15,,,15,مرحباً، معك خدمة عملاء البنك الوطني، لدينا تنبيه أمني هام يحتاج إلى إجراء فوري، هل يمكنك تأكيد اسمك الكامل ورقم هويتك بسرعة؟ آه، مرحباً، اسمي محمد علي، ولكن لماذا تحتاجون هذه المعلومات؟ هناك محاولات سحب مشبوهة من حسابك، يجب علينا تأكيد هويتك للتأكد من أنك الشخص المعني، رجاءً، أعطني رقم هويتك الآن هذا مقلق رقمي هو ألث محنع ثلث ثوباء خمسين سبعة ثبع أي تنوع ولكن أحتاج لتأكيد بأنكم من البنك حقا لا وقت للشكوك الآن الأمر مستعجل جدا أحتاج أيضا إلى كلمة المرور أو رمز الأمان للتأكد من أن حسابك في أمان لكني لم أحصل على مثل هذه الطلبات من قبل من البنك هذا غريب هذه حالة استثنائية ومحتملة أن يؤدي التأخير إلى فقدان المال أعطيني الرمز الآن ليتم التعامل مع الأمر سريعا,مرحبا، معك خدمة عملاء البنك الوطني. لدينا تنبيه أمني هام يحتاج إلى إجراء فوري. هل يمكنك تأكيد اسمك الكامل ورقم هويتك بسرعة؟ آه، مرحبًا. اسمي محمد علي، ولكن لماذا تحتاجون هذه المعلومات؟ هناك محاولات سحب مشبوهة من حسابك. يجب علينا تأكيد هويتك للتأكد من إنك الشخص المعني. رجاءً أعطني رقم هويتك الآن! هذا مقلق. رقمي هو 123456789، ولكن أحتاج لتأكيد بأنكم من البنك حقًا؟ لا وقت للشكوك الآن، الأمر مستعجل جدًا. أحتاج أيضًا إلى كلمة المرور أو رمز الأمان للتأكد من أن حسابك في أمان. لكني لم أحصل على مثل هذه الطلبات من قبل من البنك. هذا غريب. هذه حالة استثنائية ومحتملة أن يؤدي التأخير إلى فقدان المال. أعطني الرمز الآن ليتم التعامل مع الأمر سريعًا.,0.25
16.0,fraud_call_016.wav,synthetic,Fraud,Albatool,msa,customer_service_fraud,42.85,.wav_16k_mono,"Agent: Viraj (Voice ID:P1bg08DkjqiVEzOn76yG), Victim: Ghizlane (Voice ID:u0TsaWvt0v8migutHM3M)",20.0,generated,v1.0,2025-11-08,0.8857142857142857,6,,,16,مرحباً، نحن من خدمة العملاء، ونحن بحاجة إلى تحديث بيانات حسابك فوراً لتجنب إيقافه حقاً، لم أكن على علم بذلك، كيف يمكنني المساعدة؟ نحتاج فقط إلى رقم هويتك ورقم بطاقتك الإئتمانية، حتى نتمكن من تحديث النظام بسرعة هل هذا آمن؟ لم أعتد أن يتم طلب مثل هذه المعلومات عبر الهاتف أفهم ذلك، ولكن هذه الخطوة ضرورية لتجنب أي مشكلات مستقبلية مع حسابك، ونحن نضمن الخصوصية حسناً، سأفعل ذلك، سأعطيكم المعلومات,مرحباً، نحن من خدمة العملاء ونحن بحاجة إلى تحديث بيانات حسابك فوراً لتجنب إيقافه. حقاً؟ لم أكن على علم بذلك، كيف يمكنني المساعدة؟ نحتاج فقط إلى رقم هويتك ورقم بطاقتك الائتمانية حتى نتمكن من تحديث النظام بسرعة. هل هذا آمن؟ لم أعتد أن يتم طلب مثل هذه المعلومات عبر الهاتف. أفهم ذلك، ولكن هذه الخطوة ضرورية لتجنب أي مشكلات مستقبلية مع حسابك، ونحن نضمن الخصوصية. حسناً، سأفعل ذلك، سأعطيكم المعلومات.,0.11428571428571428
17.0,fraud_call_017.wav,synthetic,Fraud,Albatool,egyptian,lottery_fraud,58.58,.wav_16k_mono,"Agent: Viraj (Voice ID:P1bg08DkjqiVEzOn76yG), Victim: Ghizlane (Voice ID:u0TsaWvt0v8migutHM3M)",20.0,generated,v1.0,2025-11-08,0.7476635514018692,13,,,17,ألو، مساء الخير، أنا من شركة الينصيب، وبشرك أنك كسبت الجائزة الكبيرة، لكن لازم نخلص الإجراءات بسرعة قبل ما تنتهي الفترة بجد؟ أنا كسبت؟ طيب، أعمل إيدي الوقتي آه طبعا، بس محتاجين منك شوية بيانات عشان نحول لك الجائزة، لازم بسرعة قبل ما الجائزة تتضيع طيب، إيه البيانات اللي عايزينها؟ إحنا محتاجين رقم بطاقتك الشخصية والرقم البنكي بتاعك عشان التحويل يتم فوراً وعشان كلامك يكون أسرع ممكن تبعتلي إياهم دلوقتي طيب طب ممكن نتأكد الأول من التفاصيل؟ بجد الموضوع ده غريب شوية بص حضرتك مفيش وقت للتأخير لو مش هنخلص بسرعة الجيزة ممكن تروح لحد تاني لازم ناخد القرار دلوقتي طيب هبصي في الحكاية دي وأرجع لك حالا,ألو، مساء الخير! أنا من شركة اليانصيب، وابشّرك انك كسبت الجائزة الكبيرة! لكن لازم نخلص الإجراءات بسرعة قبل ما تنتهي الفترة. بجد؟! أنا كسبت؟ طيب، أعمل إيه دلوقتي؟ آه طبعاً، بس محتاجين منك شوية بيانات عشان نحول لك الجايزة. لازم بسرعة قبل ما الجايزة تضيع! طيب، إيه البيانات اللي عايزينها؟ إحنا محتاجين رقم بطاقتك الشخصية والرقم البنكي بتاعك عشان التحويل يتم فوراً. وعشان كلامك يكون أسرع، ممكن تبعتلي إياهم دلوقتي. طيب، طب ممكن نتأكد الأول من التفاصيل؟ بجد الموضوع ده غريب شوية! بص حضرتك مفيش وقت للتأخير! لو مش هنخلص بسرعة الجايزة ممكن تروح لحد تاني. لازم ناخد القرار دلوقتي! طيب، هبص في الحكاية دي وأرجعلك حالاً.,0.2523364485981308
18.0,fraud_call_018.wav,synthetic,Fraud,Albatool,msa,investment,62.03,.wav_16k_mono,"Agent: Viraj (Voice ID:P1bg08DkjqiVEzOn76yG), Victim: Ghizlane (Voice ID:u0TsaWvt0v8migutHM3M)",20.0,generated,v1.0,2025-11-08,0.7843137254901961,15,,,18,مرحباً أستاذ، نحن نتصل بك من شركة الاستثمارات الدولية لديك فرصة استثمارية كبيرة تتطلب تحويلاً فورياً لضمان العائدات المضمونة يرجى التصرف بسرعة لضمان مكانك أنا مهتم، لكن هل يمكنني الحصول على مزيد من المعلومات أولاً؟ لا يوجد وقت لذلك الآن العروض محدودة جداً ويجب إتمام التحويل اليوم لضمان الربح لكن علي التحقق من حسابي أولا لا يمكنني اتخاذ قرارات مستعجلة إذا لم نقدم على الفور، يمكن أن تفوتك الفرصة أحتاج فقط إلى تأكيد بتحويل خمسة آلاف دولار للآن خمسة آلاف دولار؟ هذا مبلغ كبير هل أنتم متأكدون من هذا العرض؟ بالتأكيد هذا القرار سيمكنك من مضاعفة استثمارك في أسابيع قليلة الرجاء إكمال التحويل الآن,مرحبًا أستاذ، نحن نتصل بك من شركة الاستثمارات الدولية. لديك فرصة استثمارية كبيرة تتطلب تحويلًا فوريًا لضمان العائدات المضمونة. يرجى التصرف بسرعة لضمان مكانك. أنا مهتم، لكن هل يمكنني الحصول على مزيد من المعلومات أولاً؟ لا يوجد وقت لذلك الآن. العروض محدودة جدًا ويجب إتمام التحويل اليوم لضمان الربح. لكن، علي التحقق من حسابي أولاً. لا يمكنني اتخاذ قرارات مستعجلة. إذا لم نقدم على الفور، يمكن أن تفوتك الفرصة. أحتاج فقط إلى تأكيد بتحويل ٥٠٠٠ دولار الآن. ٥٠٠٠ دولار؟ هذا مبلغ كبير. هل أنتم متأكدون من هذا العرض؟ بالتأكيد، هذا القرار سيمكنك من مضاعفة استثمارك في أسابيع قليلة. الرجاء إكمال التحويل الآن.,0.21568627450980393
19.0,fraud_call_019.wav,synthetic,Fraud,Albatool,msa,bank_credentials,59.53,.wav_16k_mono,"Agent: Viraj (Voice ID:P1bg08DkjqiVEzOn76yG), Victim: Ghizlane (Voice ID:u0TsaWvt0v8migutHM3M)",15.0,generated,v1.0,2025-11-08,0.8297872340425532,11,,,19,مرحباً، هنا المكتب الرئيسي للبنك الوطني تظهر سجلاتنا وجود نشاط غير مألوف في حسابك ونحتاج لبعض المعلومات لتأكيد صلاحية الحساب أوه، هذا مخيف، ما المشكلة بالضبط؟ يبدو أن هناك محاولة غير مصرح بها لسحب مبلغ كبير نحتاج منك تأكيد بعض البيانات الآن لتجنب أي تعرض للمال حسناً، ماذا تحتاجون بالضبط؟ يرجى إبلاغنا برقم البطاقة الخاص بك والرمز الموجود في الخلف لنتمكن من التحقق من هويتك وإيقاف هذه المعاملة لكن أليس هذا خطيرا؟ نحن نقدر مخاوفك، لكن اطمئن، هذه المعطيات ضرورية لحمايتك ولن يتعرض حسابك للخطر حسناً رقم بطاقة هو أرحنس والرقم السري هو ذا هابكال,مرحباً، هنا المكتب الرئيسي للبنك الوطني. تُظهر سجلاتنا وجود نشاط غير مألوف في حسابك، ونحتاج لبعض المعلومات لتأكيد صلاحية الحساب. أوه، هذا مخيف! ما المشكلة بالضبط؟ يبدو أن هناك محاولة غير مصرح بها لسحب مبلغ كبير. نحتاج منك تأكيد بعض البيانات الآن لتجنب أي تعرض للمال. حسنًا، ماذا تحتاجون بالضبط؟ يرجى إبلاغنا برقم البطاقة الخاص بك والرمز الموجود في الخلف لنتمكن من التحقق من هويتك وإيقاف هذه المعاملة. لكن أليس هذا خطيرًا؟ نحن نقدر مخاوفك، لكن اطمئن، هذه المعطيات ضرورية لحمايتك ولن يتعرض حسابك للخطر. حسنًا، رقم بطاقتي هو ****، والرقم السري هو ***.,0.1702127659574468
20.0,fraud_call_020.wav,synthetic,Fraud,Albatool,gulf,identity_theft,55.83,.wav_16k_mono,"Agent: Viraj (Voice ID:P1bg08DkjqiVEzOn76yG), Victim: Ghizlane (Voice ID:u0TsaWvt0v8migutHM3M)",10.0,generated,v1.0,2025-11-08,0.7840909090909091,14,,,20,ألو، السلام عليكم معاك خدمة العملاء من البنك ونحتاج تحديث بياناتك فوراً لتفادي أي مشاكل مستقبلية وعليكم السلام شالسالفة، شنو المطلوبة مني الحين؟ نحتاج رقم بطاقتك البنكية والرقم السري لأن في محاولة دخول مريبة على حسابك ولازم نوقف العملية فوراً أوف، زين، بس أنتوا متأكدين، يعني ما ودي أحط بياناتي بهالطريقة أختي، الوضع خطر ويحتاج تدخل سريع عدم تعاونك ممكن يسبب تجميد كامل لحسابك طيب، أحاول أفهم، يعني ما في طريقة ثانية؟ المسألة حساسة وما تتحمل تأجيل أحتاج منك البيانات الحين، أو ممكن نتخذ إجراءات صارمة بحق الحساب,ألو، السلام عليكم. معاك خدمة العملاء من البنك ونحتاج تحديث بياناتك فورًا لتفادي أي مشاكل مستقبلية. وعليكم السلام... شالسالفة؟ شنو المطلوب مني الحين؟ نحتاج رقم بطاقتك البنكية والرقم السري، لأن في محاولة دخول مريبة على حسابك، ولازم نوقف العملية فورًا. أوف! زين، بس انتو متأكدين؟ يعني ما ودي أحط بياناتي بهالطريقة. أختي، الوضع خطر ويحتاج تدخل سريع. عدم تعاونك ممكن يسبب تجميد كامل لحسابك! طيب، أحاول أفهم. يعني ما فيه طريقة ثانية؟ المسألة حساسة وما تتحمل تأجيل. أحتاج منك البيانات الحين، أو ممكن نتخذ إجراءات صارمة بحق الحساب.,0.2159090909090909
21.0,fraud_call_021.wav,synthetic,Fraud,Albatool,egyptian,bank_credentials,63.29,.wav_16k_mono,"Agent: Viraj (Voice ID:P1bg08DkjqiVEzOn76yG), Victim: Ghizlane (Voice ID:u0TsaWvt0v8migutHM3M)",10.0,generated,v1.0,2025-11-08,0.6808510638297872,11,,,21,ألو، مع حضرتك خدمة عناية عملاء البنك، فيه مشكلة كبيرة في حسابك لازم نحلها حالاً إيه؟ مشكلة إيه؟ الحساب بتاعي فيه إيه؟ حصل اختراق لحسابك، ولازم أتأكد من بياناتك فوراً عشان نوقف العمليات المشبوهة ممكن تديني رقم البطاقة ورمز الأمان على الظهر؟ طب استنى، لحظة وحدة، أنت متأكد أن أنت من البنك؟ معلش أنا فاهم خوفك بس الموضوع جد جدا كل حاجة بسرعة قبل ما الحساب يتقفل طيب طيب الرقم بتاعي هو ألف مماشي تمام كده هنرجعلك خلال نص ساعة بعد ما نتأكد إن حسابك بأمان متألقش تمام ياريت بسرعة,ألو، مع حضرتك خدمة عناية عملاء البنك. فيه مشكلة كبيرة في حسابك لازم نحلها حالاً! إيه؟ مشكلة إيه؟ الحساب بتاعي فيه إيه؟ حصل اختراق لحسابك ولازم أتأكد من بياناتك فوراً عشان نوقف العمليات المشبوهة. ممكن تديني رقم البطاقة و رمز الأمان عالضهر؟ طب استنى.. لحظة واحدة. انت متأكد إن انت من البنك؟ معلش، انا فاهم خوفك بس الموضوع جد جداً، كل حاجة بسرعة قبل ما الحساب يتقفل. طيب، طيب، الرقم بتاعي هو 1234 5678 9876 5432 والرمز 456. تمام كده. هنرجعلك خلال نص ساعة بعد ما نتأكد إن حسابك بأمان. متقلقش. تمام، ياريت بسرعة.,0.3191489361702128
22.0,fraud_call_022.wav,synthetic,Fraud,Albatool,egyptian,customer_service_fraud,39.1,.wav_16k_mono,"Agent: Viraj (Voice ID:P1bg08DkjqiVEzOn76yG), Victim: Ghizlane (Voice ID:u0TsaWvt0v8migutHM3M)",15.0,generated,v1.0,2025-11-08,0.8108108108108107,8,,,22,السلام عليكم، معاك خدمة العملاء من البنك في مشكلة في حسابك ومحتاجين نحلو النهاردة فوراً السلام عليكم، المشكلة أنا متوتر طبعاً، مش عايز أي مشاكل لازم بيانات دخول حسابك علشان نقدر نحل المشكلة بسرعة قبل ما أي عمليات تتأثر طب إزاي أضمن إن الكلام ده صح؟ بص بسرعة، أنا عندي الرمز السري الخاص بحسابك الأول محتاجك تديلي الرقم التاني اللي يوصلك في رسالة علشان نكمل الخطوات طيب هبعت لك الرقم فوراً لحظة واحدة,السلام عليكم، معاك خدمة العملاء من البنك. فيه مشكلة في حسابك ومحتاجين نحله النهاردة فوراً. السلام عليكم، إيه المشكلة؟ أنا متوتر طبعاً مش عايز أي مشاكل. لازم بيانات دخول حسابك علشان نقدر نحل المشكلة بسرعة قبل ما أي عمليات تتأثر. طب إزاي أضمن إن الكلام ده صح؟ بص بسرعة، أنا عندي الرمز السري الخاص بحسابك الأول، محتاجك تديلي الرقم التاني اللي يوصلك في رسالة علشان نكمل الخطوات. طيب، هبعت لك الرقم فوراً، لحظة واحدة.,0.1891891891891892
23.0,fraud_call_023.wav,synthetic,Fraud,Albatool,gulf,identity_theft,55.81,.wav_16k_mono,"Agent: Viraj (Voice ID:P1bg08DkjqiVEzOn76yG), Victim: Ghizlane (Voice ID:u0TsaWvt0v8migutHM3M)",0.0,generated,v1.0,2025-11-08,0.7582417582417582,15,,,23,ألو، السلام عليكم، معاك خدمة العملاء من البنك، فيه مشكلة في حسابك ولازم نحلها بأسرع وقت وعليكم السلام، وش المشكلة؟ أنا خايف من هالشي المشكلة إن فيه محاولة سحب مشبوهة، نحتاج رقم الهوية والرقم السري للتحقق السريع أخاف أعطيكم بيانات حساسة، كيف أضمن أنكم من البنك؟ ما في وقت نضيعه رقم الهوية مهم حالياً لمنع حسابك من الإقفال طيب طيب رقمي هو بس أتمنى يكون هذا الإجراء صحيح تمام شكراً لتعاونك بس تحتاج ترسل الرقم السري بأسرع ما تقدر أوكي بس أرجوك هاركز معي هل في خطوات أخرى بعدها؟,ألو، السلام عليكم، معاك خدمة العملاء من البنك. فيه مشكلة في حسابك ولازم نحلها بأسرع وقت. وعليكم السلام، وش المشكلة؟ أنا خايف من هالشي. المشكلة إن فيه محاولة سحب مشبوهة. نحتاج رقم الهوية والرقم السري للتحقق السريع. أخاف أعطيكم بيانات حساسة. كيف أضمن أنكم من البنك؟ ما في وقت نضيعه! رقم الهوية مهم حالياً لمنع حسابك من الإقفال! طيب، طيب، رقمي هو XXXXXXX. بس أتمنى يكون هذا الإجراء صحيح. تمام، شكرًا لتعاونك. بس تحتاج ترسل الرقم السري بأسرع ما تقدر. أوكي، بس أرجوك، ها ركز معي، هل فيه خطوات أخرى بعدها؟,0.24175824175824176
